mac_fill,flood_pressure,avg_age
0.4,0.0,0.0017
0.4,0.0,0.0008
0.4,0.0,0.0017
0.4,0.0,0.0008
0.4,0.0,0.0017
0.4,0.0,0.0
0.4,0.0,0.0008
0.4,0.0,0.0017
0.4,0.0,0.0017
0.4,0.0,0.0033
0.3,0.0,0.0022
0.2,0.0,0.0017
0.2,0.0,0.0
0.2,0.0,0.0333
0.2,0.0,0.0167
