mac_fill,flood_pressure,avg_age
1.7,0.0,0.171
1.7,0.0,0.173
1.7,0.0,0.175
1.7,0.0,0.178
1.7,0.0,0.18
1.7,0.0,0.181
1.8,0.056,0.124
1.8,0.0,0.126
1.8,0.0,0.129
1.8,0.0,0.131
1.8,0.0,0.133
1.8,0.0,0.135
1.8,0.0,0.138
1.8,0.0,0.14
1.8,0.0,0.142
1.8,0.0,0.145
1.8,0.0,0.147
1.8,0.0,0.15
1.8,0.0,0.152
1.8,0.0,0.154
1.8,0.0,0.157
1.8,0.0,0.159
1.8,0.0,0.162
1.8,0.0,0.164
1.8,0.0,0.166
1.8,0.0,0.172
1.8,0.0,0.175
1.8,0.0,0.176
1.8,0.0,0.179
1.8,0.0,0.181
1.8,0.0,0.183
1.8,0.0,0.186
1.8,0.0,0.188
1.8,0.0,0.191
1.8,0.0,0.193
1.8,0.0,0.195
1.8,0.0,0.198
1.8,0.0,0.2
1.9,0.053,0.192
1.9,0.0,0.195
1.9,0.0,0.18
1.9,0.0,0.182
1.9,0.0,0.185
1.9,0.0,0.187
1.8,0.0,0.145
1.8,0.0,0.145
1.8,0.0,0.148
1.8,0.0,0.15
1.8,0.0,0.152
1.8,0.0,0.155
1.8,0.0,0.143
1.8,0.0,0.146
1.8,0.0,0.148
1.8,0.0,0.15
1.9,0.053,0.144
1.9,0.0,0.146
1.9,0.0,0.149
1.9,0.0,0.151
1.9,0.0,0.153
1.9,0.0,0.141
1.9,0.0,0.144
1.9,0.0,0.146
1.9,0.0,0.148
1.9,0.0,0.151
1.9,0.0,0.152
1.9,0.0,0.154
1.9,0.0,0.156
1.9,0.0,0.159
1.9,0.0,0.161
1.9,0.0,0.164
2.0,0.05,0.158
2.0,0.0,0.16
2.0,0.0,0.163
2.0,0.0,0.165
2.0,0.0,0.168
2.0,0.0,0.17
2.0,0.0,0.173
2.0,0.0,0.175
2.0,0.0,0.178
2.0,0.0,0.179
1.9,0.0,0.138
1.9,0.0,0.141
1.9,0.0,0.143
1.9,0.0,0.149
1.9,0.0,0.15
1.9,0.0,0.152
1.9,0.0,0.155
1.9,0.0,0.157
1.9,0.0,0.159
1.9,0.0,0.152
1.9,0.0,0.155
1.9,0.0,0.157
1.9,0.0,0.16
1.9,0.0,0.162
1.9,0.0,0.163
1.9,0.0,0.165
1.9,0.0,0.168
1.9,0.0,0.17
1.9,0.0,0.173
1.9,0.0,0.175
1.9,0.0,0.178
1.9,0.0,0.18
1.9,0.0,0.182
2.0,0.05,0.176
2.0,0.0,0.178
2.0,0.0,0.181
2.0,0.0,0.183
2.0,0.0,0.186
2.0,0.0,0.189
2.0,0.0,0.181
2.0,0.0,0.183
2.0,0.0,0.186
2.0,0.0,0.189
2.0,0.0,0.191
2.0,0.0,0.193
2.0,0.0,0.196
2.0,0.0,0.198
2.0,0.0,0.201
2.0,0.0,0.2
2.0,0.0,0.203
2.0,0.0,0.205
2.0,0.0,0.207
2.0,0.0,0.21
2.0,0.0,0.212
2.0,0.0,0.215
2.0,0.0,0.217
2.0,0.0,0.22
2.0,0.0,0.222
2.0,0.0,0.225
2.0,0.0,0.227
2.0,0.0,0.23
2.0,0.0,0.236
2.0,0.0,0.238
2.0,0.0,0.241
2.0,0.0,0.243
2.1,0.048,0.185
2.1,0.0,0.187
2.1,0.0,0.19
2.1,0.0,0.181
2.1,0.0,0.184
2.1,0.0,0.186
2.1,0.0,0.189
2.1,0.0,0.191
2.1,0.0,0.192
2.1,0.0,0.195
2.1,0.0,0.197
2.1,0.0,0.2
2.1,0.0,0.202
2.1,0.0,0.202
2.1,0.0,0.205
2.1,0.0,0.207
2.1,0.0,0.21
2.1,0.0,0.212
2.1,0.0,0.213
2.1,0.0,0.216
2.1,0.0,0.218
2.1,0.0,0.221
2.1,0.0,0.223
2.1,0.0,0.211
2.1,0.0,0.213
2.1,0.0,0.215
2.1,0.0,0.217
2.1,0.0,0.219
2.1,0.0,0.221
2.1,0.0,0.223
2.1,0.0,0.225
2.1,0.0,0.227
2.2,0.045,0.217
2.2,0.0,0.219
2.2,0.0,0.224
2.2,0.0,0.226
2.2,0.0,0.228
2.2,0.0,0.229
2.2,0.0,0.231
2.2,0.0,0.233
2.2,0.0,0.235
2.2,0.0,0.237
2.2,0.0,0.239
2.2,0.0,0.241
2.2,0.0,0.243
2.2,0.0,0.245
2.2,0.0,0.247
2.2,0.0,0.249
2.2,0.0,0.251
2.2,0.0,0.253
2.2,0.0,0.255
2.2,0.0,0.257
2.2,0.0,0.199
2.2,0.0,0.201
2.2,0.0,0.202
2.2,0.0,0.204
2.2,0.0,0.206
2.2,0.0,0.208
2.2,0.0,0.21
2.2,0.0,0.212
2.2,0.0,0.214
2.2,0.0,0.216
2.2,0.0,0.217
2.2,0.0,0.22
2.3,0.043,0.212
2.3,0.0,0.214
2.3,0.0,0.216
2.3,0.0,0.218
2.3,0.0,0.22
2.3,0.0,0.223
2.3,0.0,0.225
2.3,0.0,0.227
2.3,0.0,0.181
2.3,0.0,0.183
2.3,0.0,0.185
2.3,0.0,0.187
2.3,0.0,0.188
2.3,0.0,0.19
2.3,0.0,0.192
2.3,0.0,0.198
2.4,0.042,0.191
2.4,0.0,0.17
2.4,0.0,0.172
2.4,0.0,0.174
2.4,0.0,0.176
2.4,0.0,0.178
2.4,0.0,0.178
2.4,0.0,0.18
2.4,0.0,0.182
2.4,0.0,0.184
2.4,0.0,0.186
2.4,0.0,0.129
2.4,0.0,0.131
2.4,0.0,0.133
2.4,0.0,0.135
2.4,0.0,0.137
2.4,0.0,0.137
2.4,0.0,0.14
2.4,0.0,0.142
2.4,0.0,0.144
2.4,0.0,0.146
2.4,0.0,0.148
2.4,0.0,0.15
2.4,0.0,0.152
2.4,0.0,0.154
2.4,0.0,0.156
2.4,0.0,0.158
2.4,0.0,0.16
2.4,0.0,0.163
2.4,0.0,0.164
2.4,0.0,0.167
2.4,0.0,0.168
2.4,0.0,0.171
2.4,0.0,0.172
2.4,0.0,0.175
2.4,0.0,0.177
2.4,0.0,0.179
2.4,0.0,0.181
2.4,0.0,0.187
2.4,0.0,0.189
2.4,0.0,0.187
2.4,0.0,0.189
2.4,0.0,0.192
2.4,0.0,0.193
2.4,0.0,0.196
2.4,0.0,0.197
2.4,0.0,0.2
2.4,0.0,0.202
2.4,0.0,0.204
2.4,0.0,0.206
2.4,0.0,0.208
2.4,0.0,0.209
2.4,0.0,0.212
2.4,0.0,0.213
2.4,0.0,0.216
2.4,0.0,0.218
2.4,0.0,0.221
2.4,0.0,0.223
2.4,0.0,0.225
2.4,0.0,0.227
2.4,0.0,0.193
2.4,0.0,0.195
2.4,0.0,0.198
2.4,0.0,0.199
2.4,0.0,0.2
2.4,0.0,0.201
2.4,0.0,0.203
2.4,0.0,0.205
2.4,0.0,0.207
2.4,0.0,0.21
2.4,0.0,0.211
2.4,0.0,0.213
2.4,0.0,0.216
2.4,0.0,0.218
2.4,0.0,0.221
2.4,0.0,0.223
2.4,0.0,0.225
2.4,0.0,0.228
2.4,0.0,0.23
2.4,0.0,0.233
2.4,0.0,0.221
2.4,0.0,0.223
2.4,0.0,0.226
2.4,0.0,0.229
2.3,0.0,0.201
2.3,0.0,0.2
2.3,0.0,0.203
2.3,0.0,0.206
2.3,0.0,0.208
2.3,0.0,0.211
2.3,0.0,0.213
2.3,0.0,0.216
2.3,0.0,0.219
2.3,0.0,0.221
2.3,0.0,0.224
2.3,0.0,0.226
2.3,0.0,0.216
2.3,0.0,0.219
2.3,0.0,0.222
2.3,0.0,0.224
2.3,0.0,0.227
2.3,0.0,0.229
2.3,0.0,0.232
2.3,0.0,0.235
2.3,0.0,0.237
2.3,0.0,0.24
2.3,0.0,0.242
2.3,0.0,0.245
2.3,0.0,0.248
2.3,0.0,0.247
2.3,0.0,0.249
2.3,0.0,0.252
2.3,0.0,0.254
2.3,0.0,0.257
2.3,0.0,0.259
2.3,0.0,0.261
2.3,0.0,0.264
2.2,0.0,0.233
2.2,0.0,0.235
2.2,0.0,0.222
2.2,0.0,0.225
2.2,0.0,0.227
2.2,0.0,0.23
2.2,0.0,0.232
2.2,0.0,0.234
2.2,0.0,0.237
2.2,0.0,0.239
2.2,0.0,0.242
2.2,0.0,0.238
2.2,0.0,0.233
2.2,0.0,0.235
2.2,0.0,0.237
2.2,0.0,0.24
2.1,0.0,0.206
2.1,0.0,0.208
2.1,0.0,0.212
2.1,0.0,0.215
2.1,0.0,0.217
2.1,0.0,0.219
2.1,0.0,0.222
2.1,0.0,0.224
2.1,0.0,0.227
2.1,0.0,0.23
2.1,0.0,0.232
2.1,0.0,0.235
2.1,0.0,0.238
2.1,0.0,0.241
